query_id,0
17200,"[0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 1 2 0 0 2 1 1 1 0 0 0 1 1 1 0 1 1
 0 0 1 0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1 0 1 1 2 1 1 1 0 0 1 0 1 0 1 2 1 0 1
 1 1 0 1 0 4 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1
 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1]"
17215,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
17230,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
17245,"[1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 2 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 1 0 1 2 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 0 0 0 0 1]"
17260,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
17305,"[0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 2 1 0 1 1 1 1 1 0 1 2 1
 1 1 2 1 1 1 1 1 1 2 1 0 0 1 1 1 0 1 1 0 0 1 2 1 1 1 1 0 1 1 1 1 1 0 1 1 1
 0 1 1 2 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1
 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 2 1 0 0 1 1 1 1 0 1 2 0 1 2
 1 0 0 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 1 2 1 0 1 0 0 1 1 2 0 2 1 0 1 1 0
 1 0 1 0 1 1]"
17320,"[0 1 2 1 0 1 0 2 0 2 2 0 0 0 0 0 1 2 0 2 0 0 2 0 2 2 0 0 0 0 0 2 0 0 0 0 2
 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0
 0 0 0]"
17335,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0]"
17410,"[1 1 1 1 0 0 1 1 1 0 0 1 0 2 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 2 0 1 2 1 0 0 0
 0 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 1 1 1 2 0 1 0 1 2 0 0 0 1 0 1 2 1 0 0 0
 0 1 0 0 1 0 0 0 1 2 0 2 0 1 0 0 0 1 0 1 0 0 0 1 2 0 1 0 2 1 0 0 0 2 0 0 0
 0 1 0 0 0 0 0 0 2 0 1 0 2 2 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 2 0 2
 0 0 0 0 0 0 2 1 2]"
17425,"[0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0
 0]"
17440,"[1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0 1 2 0 0 1 1 1 1 2 1 0 0 0 0
 0 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 2 0 1 1 1 1 0 1 1 1 2 0 1 1 1 1 0 1
 0 2 1 1 1 0 0 0 0 1 1 1 1 0 1 1 2 1 0 0 2 1 1 0 2 0 0 2 0 0 1 2 0 2 1 1 0
 1 4 0 1 1 1 0 1 0 0 0 0 1 1 1 2 1 1 1 1 0 0 0 1 1 0 0 0 0 1 2 0 1 1 1 0 1
 1 1 0 1 0 1 0 0 1 1 2 1 1 1 0]"
17485,"[0 1 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0 0 1 1 0 1 2 0 0 0 1 0 0 0 1 0 0 2
 2 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2 1 2 1 1 2 1 1 1 1 2 1 1 1 1 2 1 0 1 2 1 0
 2 0 1 1 0 0 2 1 0 0 0 1 0 0 1 1 0 2 1 1 0 0 2 1 0 1 2 1 1 2 1 1 1 2 1 2 0
 2 0 2 0 0 2 0 1 1 1 1 1 1 0 1 2 1 2 1 0 0 1 1 2 1 0 1 0 1 0 0 1 0 0 2 2 1
 0 1 0]"
17500,"[0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 2 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 2 2 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 2 0
 0 1 0 1 0 1 0 0 0 0 0]"
17515,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
17530,"[0 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 1 0 0
 0 0 0 1 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 2 1 0 1 0 1 0 0 0 0 2 1
 0 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 2 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0
 0 1 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 1 1
 0 0 2 0 0 1 1 0 1 2 1 0 0 0 0 1]"
17545,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0
 1 0 0 0 2 1 0 0 0 2 1 0 1 0 0 0 0 2 2 2 0 1 0 2 0 0 0 1 0 0 1 0 0 2 0 1 0
 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 1 2 1 1 0 0 1 0 1
 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 2 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0
 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 2 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 2
 0 1 0 0 0 0 0 2 1 0 0 0 0 0 0]"
17560,"[0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0
 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0
 1 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0]"
17575,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0
 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]"
17620,"[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 0 0 0 1 0]"
17710,"[1 2 0 0 1 0 1 0 0 1 0 0 1 2 1 0 2 1 1 0 1 1 1 0 1 1 0 2 0 0 0 0 2 0 1 0 0
 0 1 0 2 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 2 0 0 0 0 1 1 1 1 1 1 0 0
 0 1 2 1 0 2 1 1 0 1 0 1 2 1 1 2 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 2 1 1 1 2
 1 1 1 0 2 1 1 1 2 1 0 0 0 1 0 1 0 1 1 1 0 1 2 1 1 1 1 1 2 1 2 1 1 1 1 2 0
 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1]"
17770,"[0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 1 2 1 1 0 1 0 2 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 0 1 0 0 0 1 0 1 0 0 1 0 1 2 1 1 1 1 1 0
 1 0 0 1 2 0 2 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 2 1 0 0 0 0 0 1 1 0
 2 1 1 2 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 0 2 0]"
17800,"[1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 2 0 1 1 2 2 1 1 1 0 0 1 0 0 1 1 1 1
 0 0 0 1 1 1 1 2 0 0 2 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0
 0 0 2 0 0 0 0 2 0 0 2 0 1 1 0 1 0 0 2 0 1 1 1 1 2 0 0 0 0 1 1 1 0 0 0 0 0
 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 2 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0
 0 0 0 0 1 1 1 1 1 1 2 1 1 2 0 2 0 1 0 2 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0
 1 1 0 0 0 1 2 1 0 0 1 0 0 0 0 1 1 1 1 0 1]"
17830,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1
 2 0 1 0 2 0 1 1 1 1 1 1 1 1 2 0 0 0 1 1 1 1 1 2 0 1 0 0 0 0 0 0 0 1 0 0 1
 1 0 2 1 1 0 2 0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 0 2 1 0 2 1 1 0 0 0 0 0 1 1 2
 0 1 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 2 0 1 0 0 0 1
 2 2 1 1 1 1 0 0 0 1 0 1 0 1 2 0 1]"
17875,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1]"
17890,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0]"
17935,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]"
17950,"[0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1
 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 0 4 1 0 0 1 1 1 0 0 1 1 1
 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0
 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0
 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 1
 1 0 0 0 0]"
17980,"[0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 2 1 0 1 1 1 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1
 0 0 1 1 1 2 2 0 1 2 1 2 0 0 0 0 0 0 2 0 1 1 0 1 0 1 1 2 1 0 0 1 0 0 0 2 0
 1 1 1 0 0 0 0 2 0 1 0 0 0 0 0 1 1 0 1 0 0 0 2 0 0 1 1 1 0 2 0 2 0 0 2 0 2]"
18040,"[0 1 0 0 0 0 1 2 0 1 1 0 0 1 1 1 1 1 0 0 0 2 0 0 0 0 1 1 1 1 1 0 0 1 1 0 1
 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 1 0 0 1 1 1 2 1 0 0 0 0 0 1 0 1 0 1
 1 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 2 1 0 1 1 1 1 1 0 0 0 1 0 1 1
 0 1 0 0 1 0 0 0 1 0 1 1 2 1 1 0 1 1 1 4 0 1 1 0 0 0 1]"
18085,[0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
18100,"[1 0 0 0 1 1 1 1 2 0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 1
 1 1 0 1 1 1 1 0 1 2 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1
 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 1 1 1 0
 1 1 1 0 0 0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0
 1 1 2 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 2 2 0 1 1 0 0 1 1 1 0 0 1 1 1 0
 1 1 1 0 2 1 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0
 1 0 0 0 2 0 1 0 1 0 1 0 1 0 0 1 0 2 1 1 1 0 0 0 0 1 0 1 0 1 0 2 0 1 1 0 1
 2 1 0 2 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 1
 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 1]"
18280,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 2 1 0
 0 1 0 1 1 0 0 0 0 2 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0
 1 1 2 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 2 1 1 1 0 1 0 0 1 0 0
 0 0 0 0 1 1 1 1 1 0 1 0 2 0 2 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 1 1 1 0 0 0 0
 1 0 0 1 0 2 0 1 0 0 1 0 1 0 0]"
18370,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
18430,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
18475,"[0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0
 0 1 2 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1
 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1
 1 1 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0]"
18505,"[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 2 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1]"
18565,"[0 0 1 1 1 1 1 1 0 1 1 1 1 0 2 1 0 1 1 0 1 2 1 2 1 1 1 1 2 1 1 1 1 2 0 0 1
 1 0 0 1 0 0 0 1 0 1 1 0 2 1 1 0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 2 2
 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 2 1 0 1 1 1 1 1 1 1 1]"
18595,"[1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1
 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 2 1 1 0 1 0 0 1 0 1 0 0 1 0 1
 1 0 0 0 1 1 0 1 0 1 1 0 1 0 4 1 0 0 1 0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0 1
 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 1 1]"
18610,"[0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 0 1
 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1
 1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0]"
18640,"[1 1 0 1 0 1 0 1 2 1 1 1 1 1 1 1 1 1 1 0 1 1 2 0 1 1 0 0 0 1 1 1 2 1 1 0 1
 0 0 1 1 1 2 1 0 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0 2 1 0 1 1 0 1 1 0
 1 0 0 0 1 1 1 0 4 2 0 2 1 0 0 0 0 1 1 1 1 2 1 1 1 2 1 0 0 0 1 1 0 1 1 0 1
 1 0 0 1 1 1 2 1 2 1 1 0 2 1 0 0 0 0 1 1 0 1 1 1 1 1 1 2 1 1 1 2 1 0 1 1 1
 0 1]"
18655,"[0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0]"
18670,"[0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2 0 0 1 1 0 1 0 1 0 0 1 0 2 1
 1 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1
 0 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 2 1 1 1 0 1 1 0 1 1 1 1 0
 1 0 1 1 1 2 1 1 0 0 1 2 0 0 1 1 2 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 2 0 1 1 0
 1 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 1 0
 1 0 2 1 0 0 0 1 0 1 0]"
18685,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
18715,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0]"
18730,"[0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 1 0 2 1 0 1 0 1 0 0 0 0
 0 0 2 1 1 1 0 1 1 0 1 0 1 1 1 0 1 0 2 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1
 0 1 1 0 1 0 0 1 1 2 0 1 1 1 1 1 1 0 1 2 0 0 1 0 1 0 0 1 0 1 1 0 1 1 2 0 1
 0 1 0 1 1 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 2 0 1 1 1 1 0 1 0
 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 0 0 1 0 2 0 0 0 1 1 0 0 0 0 1 0 1 2 1 1 1 0
 1 1 0 0 2 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1 2 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0
 1 1 0 1]"
18760,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
18805,"[1 2 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1
 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1 1 1 2 1 0
 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0
 0 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1 1 0 0 1 0 1
 0 1 0 0 1 1 2 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 1 0 0 0]"
18820,[0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 2 0 1]
18835,"[1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0
 1 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 1]"
18865,"[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
